"timestamp","system_time","lat","lon","speed","bearing","provider"
"1525378031000","1525378030540","42.96125311","-78.76699891","16.75","174.0","gps"
"1525378032000","1525378031539","42.96109841","-78.76698134","17.0","173.9","gps"
"1525378033000","1525378032538","42.96094469","-78.76696043","17.0","173.7","gps"
"1525378034000","1525378033545","42.96079262","-78.76693319","17.25","173.6","gps"
"1525378035000","1525378034541","42.9606398","-78.76691529","17.5","173.9","gps"
"1525378036000","1525378035540","42.96047647","-78.76689845","17.5","174.0","gps"
"1525378037000","1525378036541","42.96032519","-78.76687337","17.75","173.8","gps"
"1525378038000","1525378037540","42.96016252","-78.76684922","18.25","173.8","gps"
"1525378039000","1525378038539","42.96000115","-78.76683068","18.5","173.9","gps"
"1525378040000","1525378039539","42.95983782","-78.76679987","19.0","174.0","gps"
"1525378041000","1525378040538","42.95967058","-78.76676878","19.25","174.1","gps"
"1525378042000","1525378041540","42.95950513","-78.7667433","18.75","174.4","gps"
"1525378043000","1525378042538","42.95932639","-78.76671471","19.5","173.7","gps"
"1525378044000","1525378043542","42.95914734","-78.76668774","19.5","173.7","gps"
"1525378045000","1525378044538","42.95896643","-78.76665869","19.75","173.5","gps"
"1525378046000","1525378045538","42.95877606","-78.76662829","20.75","174.0","gps"
"1525378047000","1525378046538","42.95858735","-78.76658888","21.0","173.9","gps"
"1525378048000","1525378047538","42.95839572","-78.76656215","21.0","173.9","gps"
"1525378049000","1525378048540","42.95821437","-78.76654978","21.25","174.2","gps"
"1525378050000","1525378049539","42.95802936","-78.76652486","21.25","174.4","gps"
"1525378051000","1525378050540","42.95781345","-78.76650331","21.75","174.9","gps"
"1525378052000","1525378051537","42.95760947","-78.76648015","21.75","175.0","gps"
"1525378053000","1525378052537","42.95741304","-78.76646278","22.0","175.9","gps"
"1525378054000","1525378053540","42.95722943","-78.7664434","22.25","176.7","gps"
"1525378055000","1525378054541","42.95703171","-78.76643024","22.0","177.0","gps"
"1525378056000","1525378055538","42.95683439","-78.76640966","22.75","175.6","gps"
"1525378057000","1525378056539","42.95663127","-78.7663972","22.25","177.7","gps"
"1525378058000","1525378057538","42.95643038","-78.76639713","22.5","178.8","gps"
"1525378059000","1525378058538","42.95622385","-78.76640231","22.5","179.2","gps"
"1525378060000","1525378059539","42.95601363","-78.76640062","22.5","179.0","gps"
"1525378061000","1525378060538","42.95581674","-78.76639311","22.5","179.0","gps"
"1525378062000","1525378061538","42.95560802","-78.7663893","22.75","179.1","gps"
"1525378063000","1525378062539","42.95540315","-78.76638591","23.0","179.2","gps"
"1525378064000","1525378063538","42.9552027","-78.76638632","23.25","179.1","gps"
"1525378065000","1525378064538","42.95498893","-78.76638244","23.5","179.1","gps"
"1525378066000","1525378065540","42.95477605","-78.76637969","23.75","179.1","gps"
"1525378067000","1525378066540","42.95456969","-78.76638944","24.0","179.0","gps"
"1525378068000","1525378067538","42.95435449","-78.76638998","24.25","178.9","gps"
"1525378069000","1525378068540","42.95413537","-78.7663771","24.5","178.9","gps"
"1525378070000","1525378069537","42.95391202","-78.76637448","24.75","179.1","gps"
"1525378071000","1525378070543","42.95369222","-78.76636989","25.0","179.2","gps"
"1525378072000","1525378071539","42.95346535","-78.76637512","25.25","179.3","gps"
"1525378073000","1525378072538","42.95322366","-78.76637006","25.25","179.5","gps"
"1525378074000","1525378073538","42.95298657","-78.76636575","25.5","179.4","gps"
"1525378075000","1525378074541","42.95275519","-78.76636554","25.5","179.6","gps"
"1525378076000","1525378075537","42.95251695","-78.76635831","25.5","179.4","gps"
"1525378077000","1525378076540","42.95229268","-78.76635635","25.75","179.5","gps"
"1525378078000","1525378077539","42.95206792","-78.76634574","25.75","179.4","gps"
"1525378079000","1525378078537","42.95183489","-78.76634303","25.75","179.4","gps"
"1525378080000","1525378079539","42.95160634","-78.76634141","25.75","179.5","gps"
"1525378081000","1525378080539","42.95136868","-78.7663311","25.25","179.2","gps"
"1525378082000","1525378081539","42.95116123","-78.76634119","24.5","179.8","gps"
"1525378083000","1525378082539","42.9509511","-78.76633972","24.25","179.4","gps"
"1525378084000","1525378083538","42.9507322","-78.76633407","24.0","178.1","gps"
"1525378085000","1525378084544","42.95052254","-78.76630569","23.5","176.2","gps"
"1525378086000","1525378085539","42.95031907","-78.76628504","23.25","174.7","gps"
"1525378087000","1525378086539","42.95011758","-78.76625414","22.75","173.7","gps"
"1525378088000","1525378087539","42.94993434","-78.76622612","22.25","173.4","gps"
"1525378089000","1525378088542","42.94973389","-78.76618033","21.0","172.4","gps"
"1525378090000","1525378089539","42.94955303","-78.76614158","20.5","172.5","gps"
"1525378091000","1525378090539","42.94938121","-78.76610892","19.0","172.5","gps"
"1525378092000","1525378091538","42.94921159","-78.7660857","18.0","172.3","gps"
"1525378093000","1525378092539","42.94904326","-78.76605729","17.75","173.1","gps"
"1525378094000","1525378093541","42.94888531","-78.76603351","17.75","172.9","gps"
"1525378095000","1525378094541","42.94872767","-78.76601335","18.0","172.5","gps"
"1525378096000","1525378095545","42.94857475","-78.76599584","18.0","172.3","gps"
"1525378097000","1525378096541","42.94840179","-78.76596407","18.5","172.7","gps"
"1525378098000","1525378097542","42.94823843","-78.76593559","18.5","172.7","gps"
"1525378099000","1525378098536","42.94807506","-78.76590711","18.5","172.7","gps"
"1525378100000","1525378099539","42.94790166","-78.7659464","19.0","176.8","gps"
"1525378101000","1525378100540","42.94772838","-78.76593811","19.0","178.9","gps"
"1525378102000","1525378101539","42.94758651","-78.76592832","18.75","180.4","gps"
"1525378103000","1525378102539","42.94742202","-78.76593354","18.75","182.3","gps"
"1525378104000","1525378103540","42.94726138","-78.76594123","18.0","184.1","gps"
"1525378105000","1525378104538","42.94710261","-78.76595059","17.5","186.0","gps"
"1525378106000","1525378105538","42.94694615","-78.76597301","17.5","186.0","gps"
"1525378107000","1525378106538","42.94678578","-78.76601338","17.25","189.1","gps"
"1525378108000","1525378107538","42.94662549","-78.76604036","17.5","190.5","gps"
"1525378109000","1525378108540","42.94646588","-78.76607673","17.75","190.7","gps"
"1525378110000","1525378109539","42.94629741","-78.76611382","18.25","191.3","gps"
"1525378111000","1525378110541","42.94613876","-78.76616411","18.5","191.5","gps"
"1525378112000","1525378111539","42.945983","-78.76619646","18.75","191.6","gps"
"1525378113000","1525378112541","42.94581315","-78.76624385","18.75","191.6","gps"
"1525378114000","1525378113538","42.9456363","-78.76627965","19.5","190.2","gps"
"1525378115000","1525378114539","42.94546356","-78.76632122","19.75","190.0","gps"
"1525378116000","1525378115537","42.94528352","-78.76636451","19.75","190.0","gps"
"1525378117000","1525378116537","42.9450913","-78.76637613","20.25","187.4","gps"
"1525378118000","1525378117542","42.94491313","-78.76644065","21.25","185.8","gps"
"1525378119000","1525378118538","42.94472456","-78.76646586","21.25","185.0","gps"
"1525378120000","1525378119538","42.94452402","-78.7664872","20.75","184.6","gps"
"1525378121000","1525378120545","42.94432884","-78.76650352","19.5","183.7","gps"
"1525378122000","1525378121539","42.94416052","-78.76651493","18.0","182.6","gps"
"1525378123000","1525378122539","42.94400986","-78.7665302","16.75","182.1","gps"
"1525378124000","1525378123540","42.94385617","-78.7665393","16.0","180.9","gps"
"1525378125000","1525378124539","42.94373127","-78.76654197","14.75","180.1","gps"
"1525378126000","1525378125541","42.94360564","-78.76654226","13.75","180.4","gps"
"1525378127000","1525378126538","42.94348793","-78.76654276","13.0","180.5","gps"
"1525378128000","1525378127537","42.94337047","-78.76653964","12.75","179.9","gps"
"1525378129000","1525378128547","42.94324989","-78.76654304","12.75","179.7","gps"
"1525378130000","1525378129538","42.94313591","-78.76653077","12.75","179.6","gps"
"1525378131000","1525378130537","42.94302236","-78.76652963","12.75","179.4","gps"
"1525378132000","1525378131538","42.94290102","-78.76652743","12.25","179.8","gps"
"1525378133000","1525378132538","42.94279185","-78.76652256","12.25","179.3","gps"
"1525378134000","1525378133540","42.94268244","-78.76651696","12.0","179.2","gps"
"1525378135000","1525378134540","42.94257579","-78.76651488","12.0","179.2","gps"
"1525378136000","1525378135538","42.942468","-78.766507","12.25","179.3","gps"
"1525378137000","1525378136538","42.94235302","-78.76650718","12.5","179.4","gps"
"1525378138000","1525378137537","42.94224247","-78.76650008","12.5","179.6","gps"
"1525378139000","1525378138537","42.94213244","-78.76649735","12.75","179.5","gps"
"1525378140000","1525378139540","42.94200767","-78.76649612","13.0","179.5","gps"
"1525378141000","1525378140539","42.94189457","-78.76649498","13.0","179.2","gps"
"1525378142000","1525378141537","42.94178116","-78.76649593","13.0","179.5","gps"
"1525378143000","1525378142538","42.94167615","-78.76650787","13.0","179.9","gps"
"1525378144000","1525378143539","42.94155986","-78.7665097","13.0","179.9","gps"
"1525378145000","1525378144537","42.94143878","-78.76650465","12.75","180.1","gps"
"1525378146000","1525378145537","42.94132492","-78.76650486","12.75","180.1","gps"
"1525378147000","1525378146540","42.94123255","-78.76649789","11.5","179.5","gps"
"1525378148000","1525378147537","42.94113013","-78.76650068","11.0","180.2","gps"
"1525378149000","1525378148539","42.94101712","-78.76649437","11.75","177.1","gps"
"1525378150000","1525378149540","42.94091131","-78.76648718","11.75","177.1","gps"
"1525378151000","1525378150536","42.94082949","-78.76648857","10.5","179.8","gps"
"1525378152000","1525378151537","42.94073913","-78.76648812","10.5","179.7","gps"
"1525378153000","1525378152539","42.94063585","-78.76648501","10.75","179.3","gps"
"1525378154000","1525378153539","42.9405383","-78.76648203","10.75","179.7","gps"
"1525378155000","1525378154539","42.94044423","-78.76648804","10.75","180.0","gps"
"1525378156000","1525378155542","42.94034905","-78.76649986","10.5","179.8","gps"
"1525378157000","1525378156540","42.94025219","-78.76649884","10.5","179.7","gps"
"1525378158000","1525378157536","42.94015863","-78.76649823","10.5","179.7","gps"
"1525378159000","1525378158538","42.94007558","-78.7665003","9.0","180.0","gps"
"1525378160000","1525378159538","42.93999391","-78.76649479","8.5","179.1","gps"
"1525378161000","1525378160539","42.93991524","-78.76649931","8.25","179.5","gps"
"1525378162000","1525378161540","42.93984364","-78.76649987","8.25","179.3","gps"
"1525378163000","1525378162537","42.93977246","-78.76649418","8.5","180.1","gps"
"1525378164000","1525378163538","42.93969484","-78.76648985","8.75","180.2","gps"
"1525378165000","1525378164542","42.93961756","-78.76649762","9.0","180.1","gps"
"1525378166000","1525378165539","42.93953787","-78.76649485","9.0","180.2","gps"
"1525378167000","1525378166539","42.9394637","-78.76649739","9.25","180.2","gps"
"1525378168000","1525378167538","42.93937707","-78.76648547","9.5","179.9","gps"
"1525378169000","1525378168541","42.93928176","-78.76649074","9.75","179.8","gps"
"1525378170000","1525378169538","42.9391963","-78.76649383","10.0","180.1","gps"
"1525378171000","1525378170538","42.9391053","-78.76649542","10.25","179.4","gps"
"1525378172000","1525378171538","42.93900632","-78.76649255","10.25","179.5","gps"
"1525378173000","1525378172537","42.93891012","-78.76648476","10.0","180.1","gps"
"1525378174000","1525378173538","42.93881593","-78.76647727","10.0","179.8","gps"
"1525378175000","1525378174544","42.93872971","-78.76647474","10.0","180.0","gps"
"1525378176000","1525378175538","42.93863901","-78.76647878","10.0","180.0","gps"
"1525378177000","1525378176540","42.93854557","-78.76647627","10.0","179.7","gps"
"1525378178000","1525378177541","42.93846285","-78.76647279","9.75","179.8","gps"
"1525378179000","1525378178538","42.93837493","-78.76647193","9.75","180.2","gps"
"1525378180000","1525378179539","42.9382828","-78.76646899","9.75","179.7","gps"
"1525378181000","1525378180537","42.93819943","-78.76646627","9.75","179.9","gps"
"1525378182000","1525378181542","42.93811552","-78.76646081","9.5","180.0","gps"
"1525378183000","1525378182538","42.9380377","-78.76646158","9.5","180.4","gps"
"1525378184000","1525378183543","42.93795947","-78.76646718","9.5","180.6","gps"
"1525378185000","1525378184541","42.93787115","-78.7664658","9.5","179.7","gps"
"1525378186000","1525378185539","42.93779099","-78.76646718","9.5","179.3","gps"
"1525378187000","1525378186540","42.93770199","-78.76647385","9.75","179.6","gps"
"1525378188000","1525378187537","42.9376063","-78.76646705","10.25","179.0","gps"
"1525378189000","1525378188541","42.93751108","-78.76647244","10.25","180.2","gps"
"1525378190000","1525378189539","42.93742403","-78.76646728","10.25","179.4","gps"
"1525378191000","1525378190537","42.93733154","-78.766466","10.25","179.4","gps"
"1525378192000","1525378191541","42.93723231","-78.76646214","11.0","180.3","gps"
"1525378193000","1525378192537","42.93712443","-78.76646452","11.25","180.0","gps"
"1525378194000","1525378193537","42.93702499","-78.76646586","11.75","179.4","gps"
"1525378195000","1525378194543","42.93692279","-78.76646148","12.0","180.1","gps"
"1525378196000","1525378195543","42.93681215","-78.76646172","12.0","180.1","gps"
"1525378197000","1525378196538","42.93670498","-78.76646195","12.0","180.1","gps"
"1525378198000","1525378197537","42.93661527","-78.76647625","12.0","179.7","gps"
"1525378199000","1525378198540","42.9364867","-78.76647743","12.0","180.5","gps"
"1525378200000","1525378199539","42.93638305","-78.76648521","11.75","179.9","gps"
"1525378201000","1525378200539","42.93626286","-78.76647952","11.75","179.8","gps"
"1525378202000","1525378201540","42.93615207","-78.7664757","12.0","179.6","gps"
"1525378203000","1525378202538","42.93604274","-78.76647739","12.25","179.3","gps"
"1525378204000","1525378203537","42.93592599","-78.76647098","12.25","179.3","gps"
"1525378205000","1525378204538","42.93581608","-78.76648208","11.75","180.2","gps"
"1525378206000","1525378205544","42.93572329","-78.76648401","11.75","179.3","gps"
"1525378207000","1525378206540","42.93562869","-78.76647932","10.5","179.4","gps"
"1525378208000","1525378207537","42.93555029","-78.76648482","8.75","179.7","gps"
"1525378209000","1525378208536","42.93548666","-78.7664815","7.5","179.9","gps"
"1525378210000","1525378209538","42.93542898","-78.76648312","6.25","181.4","gps"
"1525378211000","1525378210538","42.93538788","-78.76648981","5.25","180.0","gps"
"1525378212000","1525378211540","42.93534865","-78.76648422","4.25","179.7","gps"
"1525378213000","1525378212540","42.93531923","-78.76647455","4.0","179.6","gps"
"1525378214000","1525378213540","42.93527879","-78.76647513","4.0","182.0","gps"
"1525378215000","1525378214543","42.93523845","-78.76648127","4.25","179.5","gps"
"1525378216000","1525378215538","42.93519581","-78.76648625","4.75","179.3","gps"
"1525378217000","1525378216538","42.93514716","-78.76648971","5.75","179.5","gps"
"1525378218000","1525378217537","42.93509612","-78.76647927","7.0","180.1","gps"
"1525378219000","1525378218539","42.93502851","-78.76646959","8.25","179.4","gps"
"1525378220000","1525378219538","42.93494305","-78.76647119","9.0","180.5","gps"
"1525378221000","1525378220538","42.93486043","-78.76647585","9.0","180.5","gps"
"1525378222000","1525378221547","42.93477401","-78.76647536","9.25","179.9","gps"
"1525378223000","1525378222539","42.93469288","-78.76646544","9.0","180.1","gps"
"1525378224000","1525378223539","42.93462176","-78.76646333","9.0","178.7","gps"
"1525378225000","1525378224537","42.93452863","-78.76645219","9.0","179.5","gps"
"1525378226000","1525378225537","42.93445598","-78.76646182","9.0","179.7","gps"
"1525378227000","1525378226539","42.93436818","-78.76646686","8.75","179.7","gps"
"1525378228000","1525378227542","42.93427855","-78.7664652","8.75","179.8","gps"
"1525378229000","1525378228540","42.93419931","-78.76645993","9.25","180.0","gps"
"1525378230000","1525378229538","42.93411718","-78.76646316","9.75","179.8","gps"
"1525378231000","1525378230539","42.93402837","-78.76646611","10.25","179.6","gps"
"1525378232000","1525378231537","42.93393509","-78.76646245","10.5","179.3","gps"
"1525378233000","1525378232543","42.93383344","-78.76646123","10.75","179.0","gps"
"1525378234000","1525378233542","42.93373672","-78.7664634","10.75","179.5","gps"
"1525378235000","1525378234538","42.93363838","-78.76646172","10.75","179.1","gps"
"1525378236000","1525378235537","42.93354796","-78.76646417","10.5","181.3","gps"
"1525378237000","1525378236536","42.93345055","-78.766463","10.5","180.4","gps"
"1525378238000","1525378237537","42.93335686","-78.76645981","10.25","179.6","gps"
"1525378239000","1525378238540","42.93326274","-78.76645965","10.25","179.4","gps"
"1525378240000","1525378239540","42.93316883","-78.76646177","10.25","179.7","gps"
"1525378241000","1525378240540","42.93307247","-78.76646453","10.25","179.9","gps"
"1525378242000","1525378241539","42.93297771","-78.76646519","10.25","179.6","gps"
"1525378243000","1525378242536","42.93289469","-78.766469","10.25","180.2","gps"
"1525378244000","1525378243537","42.93279707","-78.76646793","10.5","180.1","gps"
"1525378245000","1525378244537","42.93270767","-78.76646456","10.75","179.7","gps"
"1525378246000","1525378245539","42.93261282","-78.76646383","10.75","179.7","gps"
"1525378247000","1525378246537","42.93251543","-78.76646312","10.75","179.7","gps"
"1525378248000","1525378247541","42.93241791","-78.76647324","10.75","181.1","gps"
"1525378249000","1525378248540","42.93232285","-78.76649843","10.75","182.2","gps"
"1525378250000","1525378249537","42.93223652","-78.76650765","10.5","181.1","gps"
"1525378251000","1525378250536","42.93215732","-78.76647502","10.5","179.4","gps"
"1525378252000","1525378251537","42.93206772","-78.76646159","10.5","179.8","gps"
"1525378253000","1525378252538","42.93197865","-78.76645426","10.5","179.8","gps"
"1525378254000","1525378253538","42.93187719","-78.76646204","10.5","179.7","gps"
"1525378255000","1525378254538","42.931772","-78.76645553","10.5","180.0","gps"
"1525378256000","1525378255541","42.93167831","-78.76644423","10.0","179.6","gps"
"1525378257000","1525378256538","42.93159089","-78.7664409","10.25","179.7","gps"
"1525378258000","1525378257538","42.93149921","-78.76644011","10.25","179.5","gps"
"1525378259000","1525378258538","42.93140621","-78.76643836","10.25","179.4","gps"
"1525378260000","1525378259540","42.93131764","-78.76643534","10.0","179.2","gps"
"1525378261000","1525378260537","42.93122842","-78.76643368","10.0","179.2","gps"
"1525378262000","1525378261540","42.93114927","-78.76643467","8.25","180.0","gps"
"1525378263000","1525378262537","42.93108257","-78.76643016","6.75","179.8","gps"
"1525378264000","1525378263541","42.93102659","-78.76642686","5.75","180.2","gps"
"1525378265000","1525378264543","42.93097564","-78.76642209","5.25","180.9","gps"
"1525378266000","1525378265536","42.93093061","-78.76642945","4.5","179.1","gps"
"1525378267000","1525378266537","42.93088938","-78.76642857","4.5","179.1","gps"
"1525378268000","1525378267537","42.93086841","-78.7664368","3.5","179.9","gps"
"1525378269000","1525378268538","42.93083731","-78.76643182","3.75","180.2","gps"
"1525378270000","1525378269536","42.93080546","-78.76643014","3.75","180.1","gps"
"1525378271000","1525378270537","42.93077044","-78.76643048","3.75","178.3","gps"
"1525378272000","1525378271538","42.93073901","-78.76642514","4.0","179.4","gps"
"1525378273000","1525378272537","42.9306922","-78.76642755","4.5","180.7","gps"
"1525378274000","1525378273539","42.93064891","-78.76642518","5.25","179.7","gps"
"1525378275000","1525378274538","42.93059071","-78.76642914","6.0","180.8","gps"
"1525378276000","1525378275539","42.93052615","-78.76642092","7.25","179.7","gps"
"1525378277000","1525378276542","42.93045868","-78.76642578","8.5","179.9","gps"
"1525378278000","1525378277536","42.9303744","-78.76641302","9.5","178.7","gps"
"1525378279000","1525378278537","42.93028681","-78.76641263","10.0","180.5","gps"
"1525378280000","1525378279539","42.93019111","-78.76641088","10.5","179.9","gps"
"1525378281000","1525378280538","42.93009532","-78.76641604","10.75","178.3","gps"
"1525378282000","1525378281538","42.9300002","-78.76641256","11.25","179.3","gps"
"1525378283000","1525378282537","42.92990364","-78.76641677","11.5","179.8","gps"
"1525378284000","1525378283538","42.92979629","-78.76642052","11.25","179.9","gps"
"1525378285000","1525378284538","42.92969044","-78.7664239","11.25","180.2","gps"
"1525378286000","1525378285541","42.92958485","-78.76642369","11.0","179.9","gps"
"1525378287000","1525378286542","42.92949013","-78.76643044","10.75","180.0","gps"
"1525378288000","1525378287540","42.9294088","-78.76643233","10.25","180.4","gps"
"1525378289000","1525378288538","42.92931866","-78.76643748","9.75","179.8","gps"
"1525378290000","1525378289538","42.92923529","-78.76643768","9.5","179.8","gps"
"1525378291000","1525378290537","42.92915182","-78.7664334","9.25","179.8","gps"
"1525378292000","1525378291537","42.92906995","-78.76642323","9.25","179.5","gps"
"1525378293000","1525378292538","42.92898321","-78.76642142","9.75","179.3","gps"
"1525378294000","1525378293537","42.92888503","-78.76641811","10.25","179.6","gps"
"1525378295000","1525378294537","42.92878717","-78.76642091","11.25","179.1","gps"
"1525378296000","1525378295538","42.92867791","-78.76642479","12.0","179.7","gps"
"1525378297000","1525378296536","42.92856246","-78.76641623","13.0","179.2","gps"
"1525378298000","1525378297538","42.92844651","-78.76641353","12.75","179.0","gps"
"1525378299000","1525378298538","42.92832698","-78.76640952","13.0","179.7","gps"
"1525378300000","1525378299537","42.92820742","-78.76640545","13.0","179.4","gps"
"1525378301000","1525378300539","42.9280893","-78.76640555","13.25","179.3","gps"
"1525378302000","1525378301541","42.92796979","-78.76639188","13.5","179.3","gps"
"1525378303000","1525378302537","42.92784628","-78.76639377","13.75","179.7","gps"
"1525378304000","1525378303538","42.92772265","-78.76639526","14.0","179.8","gps"
"1525378305000","1525378304538","42.92758824","-78.76639455","14.5","179.0","gps"
"1525378306000","1525378305538","42.92745596","-78.7663969","14.75","179.9","gps"
"1525378307000","1525378306541","42.92732594","-78.76640068","14.75","180.2","gps"
"1525378308000","1525378307538","42.92718468","-78.76640047","14.75","180.8","gps"
"1525378309000","1525378308542","42.92704325","-78.76639356","15.75","179.8","gps"
"1525378310000","1525378309538","42.92689807","-78.76639737","16.5","180.1","gps"
"1525378311000","1525378310536","42.9267527","-78.76639821","16.5","179.9","gps"
"1525378312000","1525378311539","42.9266013","-78.76639936","16.75","180.5","gps"
"1525378313000","1525378312539","42.92644774","-78.76639724","17.0","179.7","gps"
"1525378314000","1525378313537","42.92630206","-78.76638805","17.75","179.7","gps"
"1525378315000","1525378314537","42.92614054","-78.7663901","18.5","179.6","gps"
"1525378316000","1525378315542","42.92596388","-78.76638672","19.0","179.4","gps"
"1525378317000","1525378316548","42.92578453","-78.76638343","19.75","179.6","gps"
"1525378318000","1525378317535","42.92560894","-78.76637673","20.0","178.9","gps"
"1525378319000","1525378318536","42.92542457","-78.76637392","20.25","179.0","gps"
"1525378320000","1525378319537","42.92524895","-78.76636974","20.25","179.2","gps"
"1525378321000","1525378320538","42.92506101","-78.76636402","20.75","179.9","gps"
"1525378322000","1525378321540","42.92487724","-78.76636347","20.75","179.9","gps"
"1525378323000","1525378322537","42.924695","-78.76636294","20.75","179.9","gps"
"1525378324000","1525378323541","42.92450559","-78.7663489","20.75","179.6","gps"
"1525378325000","1525378324536","42.92431701","-78.76634856","20.5","179.8","gps"
"1525378326000","1525378325537","42.92412755","-78.76635162","20.75","180.0","gps"
"1525378327000","1525378326537","42.92394372","-78.76636109","20.5","180.1","gps"
"1525378328000","1525378327537","42.92375702","-78.76636954","20.5","180.1","gps"
"1525378329000","1525378328542","42.9235757","-78.76637253","20.25","179.7","gps"
"1525378330000","1525378329545","42.92339372","-78.76637733","20.0","179.3","gps"
"1525378331000","1525378330538","42.92323117","-78.76638842","19.75","179.9","gps"
"1525378332000","1525378331536","42.9230484","-78.76640276","19.25","179.4","gps"
"1525378333000","1525378332535","42.92287488","-78.76640304","19.5","179.3","gps"
"1525378334000","1525378333536","42.92270708","-78.76640543","19.0","180.1","gps"
"1525378335000","1525378334542","42.92253242","-78.76640232","19.25","179.6","gps"
"1525378336000","1525378335542","42.92236388","-78.76639355","19.0","179.7","gps"
"1525378337000","1525378336537","42.92217944","-78.76639161","19.25","180.1","gps"
"1525378338000","1525378337538","42.92200724","-78.76639847","19.5","180.1","gps"
"1525378339000","1525378338535","42.92183164","-78.76639859","19.75","179.7","gps"
"1525378340000","1525378339540","42.92163717","-78.7664002","20.5","179.8","gps"
"1525378341000","1525378340541","42.92144651","-78.76639489","21.0","179.6","gps"
"1525378342000","1525378341537","42.92125695","-78.76639525","21.5","179.7","gps"
"1525378343000","1525378342536","42.92105798","-78.76639233","22.0","179.4","gps"
"1525378344000","1525378343537","42.9208622","-78.76637377","21.75","179.8","gps"
"1525378345000","1525378344539","42.92066215","-78.76637321","21.75","179.6","gps"
"1525378346000","1525378345536","42.92046855","-78.76637835","21.75","179.7","gps"
"1525378347000","1525378346538","42.92027361","-78.76638021","21.5","179.9","gps"
"1525378348000","1525378347535","42.920079","-78.76638201","21.5","179.7","gps"
"1525378349000","1525378348544","42.91989132","-78.76637483","21.5","179.8","gps"
"1525378350000","1525378349546","42.91970018","-78.76637606","21.5","180.2","gps"
"1525378351000","1525378350537","42.91950278","-78.76638577","21.75","180.4","gps"
"1525378352000","1525378351538","42.91930158","-78.7663857","21.75","181.1","gps"
"1525378353000","1525378352544","42.91909833","-78.76639162","21.75","180.8","gps"
"1525378354000","1525378353537","42.91890832","-78.76638542","21.5","181.3","gps"
"1525378355000","1525378354536","42.91871642","-78.7663882","22.0","181.6","gps"
"1525378356000","1525378355542","42.91851191","-78.76638834","22.0","180.9","gps"
"1525378357000","1525378356537","42.91832378","-78.76640825","22.25","181.3","gps"
"1525378358000","1525378357540","42.91811463","-78.76641836","22.25","181.7","gps"
"1525378359000","1525378358535","42.91791785","-78.76642322","22.5","181.6","gps"
"1525378360000","1525378359536","42.91770719","-78.76643447","22.5","181.7","gps"
"1525378361000","1525378360537","42.91749505","-78.76644318","22.5","181.6","gps"
"1525378362000","1525378361537","42.91730252","-78.76644462","22.25","181.6","gps"
"1525378363000","1525378362538","42.91710011","-78.76644809","22.25","181.6","gps"
"1525378364000","1525378363536","42.91689225","-78.76645867","22.0","182.1","gps"
"1525378365000","1525378364537","42.9167042","-78.76646309","22.0","182.0","gps"
"1525378366000","1525378365540","42.91651659","-78.76647583","21.75","182.0","gps"
"1525378367000","1525378366543","42.9163282","-78.76647826","21.25","181.7","gps"
"1525378368000","1525378367536","42.9161409","-78.76647857","21.0","181.4","gps"
"1525378369000","1525378368539","42.91594132","-78.76648502","20.75","181.8","gps"
"1525378370000","1525378369537","42.91575572","-78.7664929","20.75","181.8","gps"
"1525378371000","1525378370543","42.91557035","-78.76649915","20.5","182.1","gps"
"1525378372000","1525378371537","42.9153815","-78.76649764","20.5","181.7","gps"
"1525378373000","1525378372536","42.91519814","-78.76650493","20.5","181.7","gps"
"1525378374000","1525378373536","42.91501127","-78.76651543","21.75","182.3","gps"
"1525378375000","1525378374539","42.91481872","-78.76652198","22.25","182.4","gps"
"1525378376000","1525378375536","42.91462067","-78.76653322","22.25","182.4","gps"
"1525378377000","1525378376537","42.9144061","-78.76654897","22.5","182.0","gps"
"1525378378000","1525378377545","42.91420832","-78.76656644","22.75","180.5","gps"
"1525378379000","1525378378538","42.91400495","-78.76656884","22.75","180.5","gps"
"1525378380000","1525378379536","42.9137836","-78.76657779","23.0","181.7","gps"
"1525378381000","1525378380540","42.91358507","-78.766588","23.25","181.6","gps"
"1525378382000","1525378381546","42.91338331","-78.76658924","23.5","181.7","gps"
"1525378383000","1525378382541","42.91316859","-78.76660071","23.0","181.3","gps"
"1525378384000","1525378383538","42.91296389","-78.7665985","24.25","180.7","gps"
"1525378385000","1525378384538","42.91274526","-78.76661254","24.25","181.7","gps"
"1525378386000","1525378385536","42.91251956","-78.76662558","24.0","182.1","gps"
"1525378387000","1525378386537","42.91231817","-78.76662978","23.75","182.0","gps"
"1525378388000","1525378387537","42.9120912","-78.76664081","24.25","181.4","gps"
"1525378389000","1525378388540","42.91187584","-78.7666531","23.75","182.1","gps"
"1525378390000","1525378389535","42.91166366","-78.7666638","23.75","182.1","gps"
"1525378391000","1525378390536","42.91144986","-78.76668071","24.25","182.0","gps"
"1525378392000","1525378391537","42.91123377","-78.7666879","24.0","181.9","gps"
"1525378393000","1525378392538","42.91101687","-78.76670521","23.25","182.7","gps"
"1525378394000","1525378393535","42.91080452","-78.76672413","23.5","181.9","gps"
"1525378395000","1525378394537","42.91059613","-78.76673773","23.5","181.7","gps"
"1525378396000","1525378395536","42.91038075","-78.76674638","23.5","181.7","gps"
"1525378397000","1525378396535","42.91016912","-78.76674592","23.25","181.6","gps"
